"filename", "language", "Properties", "JavaScript", "JSON", "HTML", "Vue", "XML", "Docker", "SCSS", "JSON with Comments", "CSS", "TypeScript", "Markdown", "comment", "blank", "total"
"d:\APractce\MALL\mall4v-master\src\icons\svg\icon-members.svg", "XML", 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1
"d:\APractce\MALL\mall4v-master\src\icons\svg\icon-menu.svg", "XML", 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1
"d:\APractce\MALL\mall4v-master\src\icons\svg\icon-msg-tip.svg", "XML", 0, 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 1, 19
"d:\APractce\MALL\mall4v-master\src\icons\svg\icon-mudedi.svg", "XML", 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1
"d:\APractce\MALL\mall4v-master\src\icons\svg\icon-notice.svg", "XML", 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1
"d:\APractce\MALL\mall4v-master\src\icons\svg\icon-order.svg", "XML", 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1
"d:\APractce\MALL\mall4v-master\src\icons\svg\icon-oss.svg", "XML", 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1
"d:\APractce\MALL\mall4v-master\src\icons\svg\icon-pinglun.svg", "XML", 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1
"d:\APractce\MALL\mall4v-master\src\icons\svg\icon-prod.svg", "XML", 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1
"d:\APractce\MALL\mall4v-master\src\icons\svg\icon-role.svg", "XML", 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1
"d:\APractce\MALL\mall4v-master\src\icons\svg\icon-set.svg", "XML", 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1
"d:\APractce\MALL\mall4v-master\src\icons\svg\icon-shanchu.svg", "XML", 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1
"d:\APractce\MALL\mall4v-master\src\icons\svg\icon-shezhi.svg", "XML", 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1
"d:\APractce\MALL\mall4v-master\src\icons\svg\icon-shoucang.svg", "XML", 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1
"d:\APractce\MALL\mall4v-master\src\icons\svg\icon-shoucangfill.svg", "XML", 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1
"d:\APractce\MALL\mall4v-master\src\icons\svg\icon-shouye.svg", "XML", 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1
"d:\APractce\MALL\mall4v-master\src\icons\svg\icon-sousuo.svg", "XML", 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1
"d:\APractce\MALL\mall4v-master\src\icons\svg\icon-sql.svg", "XML", 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1
"d:\APractce\MALL\mall4v-master\src\icons\svg\icon-store.svg", "XML", 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1
"d:\APractce\MALL\mall4v-master\src\icons\svg\icon-suoding.svg", "XML", 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1
"d:\APractce\MALL\mall4v-master\src\icons\svg\icon-system.svg", "XML", 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1
"d:\APractce\MALL\mall4v-master\src\icons\svg\icon-tixing.svg", "XML", 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1
"d:\APractce\MALL\mall4v-master\src\icons\svg\icon-tubiao.svg", "XML", 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 1, 8
"d:\APractce\MALL\mall4v-master\src\icons\svg\icon-vip.svg", "XML", 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1
"d:\APractce\MALL\mall4v-master\src\icons\svg\icon-xiangqu.svg", "XML", 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1
"d:\APractce\MALL\mall4v-master\src\icons\svg\icon-xiangqufill.svg", "XML", 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1
"d:\APractce\MALL\mall4v-master\src\icons\svg\icon-zhedie.svg", "XML", 0, 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 1, 20
"d:\APractce\MALL\mall4v-master\src\icons\svg\icon-zonghe.svg", "XML", 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1
"d:\APractce\MALL\mall4v-master\src\layout\main-content.vue", "Vue", 0, 0, 0, 0, 82, 0, 0, 0, 0, 0, 0, 0, 1, 3, 86
"d:\APractce\MALL\mall4v-master\src\layout\main-navbar-update-password.vue", "Vue", 0, 0, 0, 0, 119, 0, 0, 0, 0, 0, 0, 0, 0, 3, 122
"d:\APractce\MALL\mall4v-master\src\layout\main-navbar.vue", "Vue", 0, 0, 0, 0, 157, 0, 0, 0, 0, 0, 0, 0, 8, 8, 173
"d:\APractce\MALL\mall4v-master\src\layout\main-sidebar-sub-menu-item.vue", "Vue", 0, 0, 0, 0, 121, 0, 0, 0, 0, 0, 0, 0, 0, 5, 126
"d:\APractce\MALL\mall4v-master\src\layout\main-sidebar-sub-menu.vue", "Vue", 0, 0, 0, 0, 38, 0, 0, 0, 0, 0, 0, 0, 0, 4, 42
"d:\APractce\MALL\mall4v-master\src\layout\main-sidebar.vue", "Vue", 0, 0, 0, 0, 283, 0, 0, 0, 0, 0, 0, 0, 0, 13, 296
"d:\APractce\MALL\mall4v-master\src\layout\main.vue", "Vue", 0, 0, 0, 0, 56, 0, 0, 0, 0, 0, 0, 0, 0, 4, 60
"d:\APractce\MALL\mall4v-master\src\main.js", "JavaScript", 0, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 6, 50
"d:\APractce\MALL\mall4v-master\src\router\index.js", "JavaScript", 0, 192, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 7, 217
"d:\APractce\MALL\mall4v-master\src\stores\common.js", "JavaScript", 0, 72, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 1, 81
"d:\APractce\MALL\mall4v-master\src\stores\prod.js", "JavaScript", 0, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 38
"d:\APractce\MALL\mall4v-master\src\stores\user.js", "JavaScript", 0, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 30
"d:\APractce\MALL\mall4v-master\src\styles\_base.scss", "SCSS", 0, 0, 0, 0, 0, 0, 0, 442, 0, 0, 0, 0, 44, 31, 517
"d:\APractce\MALL\mall4v-master\src\styles\_normalize.scss", "SCSS", 0, 0, 0, 0, 0, 0, 0, 187, 0, 0, 0, 0, 165, 93, 445
"d:\APractce\MALL\mall4v-master\src\styles\_variables.scss", "SCSS", 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 4, 6, 15
"d:\APractce\MALL\mall4v-master\src\styles\element-variables.scss", "SCSS", 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 1, 1, 8
"d:\APractce\MALL\mall4v-master\src\styles\index.scss", "SCSS", 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 2, 9
"d:\APractce\MALL\mall4v-master\src\utils\crypto.js", "JavaScript", 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 15
"d:\APractce\MALL\mall4v-master\src\utils\debounce.js", "JavaScript", 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4, 20
"d:\APractce\MALL\mall4v-master\src\utils\http.js", "JavaScript", 0, 138, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 41, 12, 191
"d:\APractce\MALL\mall4v-master\src\utils\index.js", "JavaScript", 0, 78, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 6, 110
"d:\APractce\MALL\mall4v-master\src\utils\unitOption.js", "JavaScript", 0, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 103
"d:\APractce\MALL\mall4v-master\src\utils\validate.js", "JavaScript", 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 6, 50
"d:\APractce\MALL\mall4v-master\src\views\common\error-page\404.vue", "Vue", 0, 0, 0, 0, 69, 0, 0, 0, 0, 0, 0, 0, 0, 3, 72
"d:\APractce\MALL\mall4v-master\src\views\common\home\index.vue", "Vue", 0, 0, 0, 0, 133, 0, 0, 0, 0, 0, 0, 0, 0, 2, 135
"d:\APractce\MALL\mall4v-master\src\views\common\login\index.vue", "Vue", 0, 0, 0, 0, 191, 0, 0, 0, 0, 0, 0, 0, 0, 9, 200
"d:\APractce\MALL\mall4v-master\src\views\modules\admin\indexImg\add-or-update.vue", "Vue", 0, 0, 0, 0, 248, 0, 0, 0, 0, 0, 0, 0, 1, 5, 254
"d:\APractce\MALL\mall4v-master\src\views\modules\admin\indexImg\index.vue", "Vue", 0, 0, 0, 0, 170, 0, 0, 0, 0, 0, 0, 0, 1, 7, 178
"d:\APractce\MALL\mall4v-master\src\views\modules\order\order\components\consignment-info.vue", "Vue", 0, 0, 0, 0, 98, 0, 0, 0, 0, 0, 0, 0, 1, 3, 102
"d:\APractce\MALL\mall4v-master\src\views\modules\order\order\components\order-devy.vue", "Vue", 0, 0, 0, 0, 119, 0, 0, 0, 0, 0, 0, 0, 0, 6, 125
"d:\APractce\MALL\mall4v-master\src\views\modules\order\order\components\order-info.vue", "Vue", 0, 0, 0, 0, 510, 0, 0, 0, 0, 0, 0, 0, 1, 9, 520
"d:\APractce\MALL\mall4v-master\src\views\modules\order\order\index.vue", "Vue", 0, 0, 0, 0, 529, 0, 0, 0, 0, 0, 0, 0, 2, 29, 560
"d:\APractce\MALL\mall4v-master\src\views\modules\prod\category\add-or-update.vue", "Vue", 0, 0, 0, 0, 215, 0, 0, 0, 0, 0, 0, 0, 0, 4, 219
"d:\APractce\MALL\mall4v-master\src\views\modules\prod\category\index.vue", "Vue", 0, 0, 0, 0, 171, 0, 0, 0, 0, 0, 0, 0, 1, 7, 179
"d:\APractce\MALL\mall4v-master\src\views\modules\prod\prodComm\add-or-update.vue", "Vue", 0, 0, 0, 0, 211, 0, 0, 0, 0, 0, 0, 0, 0, 9, 220
"d:\APractce\MALL\mall4v-master\src\views\modules\prod\prodComm\index.vue", "Vue", 0, 0, 0, 0, 116, 0, 0, 0, 0, 0, 0, 0, 0, 7, 123
"d:\APractce\MALL\mall4v-master\src\views\modules\prod\prodInfo\components\prod-transport.vue", "Vue", 0, 0, 0, 0, 154, 0, 0, 0, 0, 0, 0, 0, 0, 6, 160
"d:\APractce\MALL\mall4v-master\src\views\modules\prod\prodInfo\components\sku-table.vue", "Vue", 0, 0, 0, 0, 237, 0, 0, 0, 0, 0, 0, 0, 0, 10, 247
"d:\APractce\MALL\mall4v-master\src\views\modules\prod\prodInfo\components\sku-tag.vue", "Vue", 0, 0, 0, 0, 514, 0, 0, 0, 0, 0, 0, 0, 0, 21, 535
"d:\APractce\MALL\mall4v-master\src\views\modules\prod\prodInfo\index.vue", "Vue", 0, 0, 0, 0, 336, 0, 0, 0, 0, 0, 0, 0, 0, 9, 345
"d:\APractce\MALL\mall4v-master\src\views\modules\prod\prodList\index.vue", "Vue", 0, 0, 0, 0, 175, 0, 0, 0, 0, 0, 0, 0, 0, 7, 182
"d:\APractce\MALL\mall4v-master\src\views\modules\prod\prodTag\add-or-update.vue", "Vue", 0, 0, 0, 0, 140, 0, 0, 0, 0, 0, 0, 0, 0, 6, 146
"d:\APractce\MALL\mall4v-master\src\views\modules\prod\prodTag\index.vue", "Vue", 0, 0, 0, 0, 147, 0, 0, 0, 0, 0, 0, 0, 0, 10, 157
"d:\APractce\MALL\mall4v-master\src\views\modules\prod\spec\add-or-update.vue", "Vue", 0, 0, 0, 0, 184, 0, 0, 0, 0, 0, 0, 0, 0, 7, 191
"d:\APractce\MALL\mall4v-master\src\views\modules\prod\spec\index.vue", "Vue", 0, 0, 0, 0, 150, 0, 0, 0, 0, 0, 0, 0, 1, 11, 162
"d:\APractce\MALL\mall4v-master\src\views\modules\shop\hotSearch\add-or-update.vue", "Vue", 0, 0, 0, 0, 158, 0, 0, 0, 0, 0, 0, 0, 0, 6, 164
"d:\APractce\MALL\mall4v-master\src\views\modules\shop\hotSearch\index.vue", "Vue", 0, 0, 0, 0, 161, 0, 0, 0, 0, 0, 0, 0, 1, 9, 171
"d:\APractce\MALL\mall4v-master\src\views\modules\shop\notice\add-or-update.vue", "Vue", 0, 0, 0, 0, 142, 0, 0, 0, 0, 0, 0, 0, 0, 7, 149
"d:\APractce\MALL\mall4v-master\src\views\modules\shop\notice\index.vue", "Vue", 0, 0, 0, 0, 145, 0, 0, 0, 0, 0, 0, 0, 0, 9, 154
"d:\APractce\MALL\mall4v-master\src\views\modules\shop\pickAddr\add-or-update.vue", "Vue", 0, 0, 0, 0, 284, 0, 0, 0, 0, 0, 0, 0, 0, 6, 290
"d:\APractce\MALL\mall4v-master\src\views\modules\shop\pickAddr\index.vue", "Vue", 0, 0, 0, 0, 157, 0, 0, 0, 0, 0, 0, 0, 1, 9, 167
"d:\APractce\MALL\mall4v-master\src\views\modules\shop\transport\add-or-update.vue", "Vue", 0, 0, 0, 0, 543, 0, 0, 0, 0, 0, 0, 0, 1, 21, 565
"d:\APractce\MALL\mall4v-master\src\views\modules\shop\transport\index.vue", "Vue", 0, 0, 0, 0, 156, 0, 0, 0, 0, 0, 0, 0, 1, 11, 168
"d:\APractce\MALL\mall4v-master\src\views\modules\sys\area\add-or-update.vue", "Vue", 0, 0, 0, 0, 145, 0, 0, 0, 0, 0, 0, 0, 0, 6, 151
"d:\APractce\MALL\mall4v-master\src\views\modules\sys\area\index.vue", "Vue", 0, 0, 0, 0, 152, 0, 0, 0, 0, 0, 0, 0, 0, 14, 166
"d:\APractce\MALL\mall4v-master\src\views\modules\sys\config\add-or-update.vue", "Vue", 0, 0, 0, 0, 123, 0, 0, 0, 0, 0, 0, 0, 0, 2, 125
"d:\APractce\MALL\mall4v-master\src\views\modules\sys\config\index.vue", "Vue", 0, 0, 0, 0, 138, 0, 0, 0, 0, 0, 0, 0, 1, 6, 145
"d:\APractce\MALL\mall4v-master\src\views\modules\sys\log\index.vue", "Vue", 0, 0, 0, 0, 53, 0, 0, 0, 0, 0, 0, 0, 0, 5, 58
"d:\APractce\MALL\mall4v-master\src\views\modules\sys\menu\add-or-update.vue", "Vue", 0, 0, 0, 0, 293, 0, 0, 0, 0, 0, 0, 0, 0, 7, 300
"d:\APractce\MALL\mall4v-master\src\views\modules\sys\menu\index.vue", "Vue", 0, 0, 0, 0, 189, 0, 0, 0, 0, 0, 0, 0, 1, 8, 198
"d:\APractce\MALL\mall4v-master\src\views\modules\sys\role\add-or-update.vue", "Vue", 0, 0, 0, 0, 148, 0, 0, 0, 0, 0, 0, 0, 0, 4, 152
"d:\APractce\MALL\mall4v-master\src\views\modules\sys\role\index.vue", "Vue", 0, 0, 0, 0, 146, 0, 0, 0, 0, 0, 0, 0, 1, 7, 154
"d:\APractce\MALL\mall4v-master\src\views\modules\sys\user\add-or-update.vue", "Vue", 0, 0, 0, 0, 239, 0, 0, 0, 0, 0, 0, 0, 0, 7, 246
"d:\APractce\MALL\mall4v-master\src\views\modules\sys\user\index.vue", "Vue", 0, 0, 0, 0, 146, 0, 0, 0, 0, 0, 0, 0, 1, 9, 156
"d:\APractce\MALL\mall4v-master\src\views\modules\user\user\add-or-update.vue", "Vue", 0, 0, 0, 0, 134, 0, 0, 0, 0, 0, 0, 0, 0, 6, 140
"d:\APractce\MALL\mall4v-master\src\views\modules\user\user\index.vue", "Vue", 0, 0, 0, 0, 111, 0, 0, 0, 0, 0, 0, 0, 1, 9, 121
"d:\APractce\MALL\mall4v-master\tsconfig.json", "JSON with Comments", 0, 0, 0, 0, 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 15
"d:\APractce\MALL\mall4v-master\vite.config.js", "JavaScript", 0, 87, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 3, 98
"Total", "-", 17, 40493, 160, 81, 11241, 387, 3, 1200, 15, 48, 6072, 51, 1723, 1111, 62602
